symbol	syn.obs	missense.obs	nonsense.obs	fs.obs	inframe.obs	max.missense	max.nonsense	max.prot	cds.id	length	total.mut.cnt	prot.mut.cnt	total.mut.pct	prot.mut.pct	score.max_cnt	score.mult_pct	score.max_pct	max.peak.cnt	multiple.cnt	summit.start	summit.end	wt.stop	fitch	fitch.summit
Gcm1	0	1	0	0	0	NA	NA	NA	ENSMUST00000024104	3933	1	1	0.0254258835494533	0.0254258835494533	1	0	1	0	0	42	42	0	0.0910519514	0.0910519514
Gcn1	0	2	0	0	1	4.99999983556955	-4.99999978432048	NA	ENSMUST00000064454	24048	3	2	0.0124750499001996	0.0083166999334664	1	0	0.5	0	0	289	289	0	0.18216334825	0.18216334825
Get4	0	1	0	0	0	NA	NA	NA	ENSMUST00000026976	2952	1	1	0.0338753387533875	0.0338753387533875	1	0	1	0	0	182	182	0	0.1788008045	0.1788008045
Gfra1	0	2	0	0	0	NA	NA	NA	ENSMUST00000169850	4221	2	2	0.0473821369343757	0.0473821369343757	1	0	0.5	0	0	171	171	0	0.08306977115	0.08306977115
Gipc1	0	1	0	0	0	NA	NA	NA	ENSMUST00000019577	3006	1	1	0.0332667997338656	0.0332667997338656	1	0	1	0	0	205	205	0	0.1101484382	0.1101484382
Gk2	0	1	0	0	0	NA	NA	NA	ENSMUST00000059657	4995	1	1	0.02002002002002	0.02002002002002	1	0	1	0	0	124	124	0	0	0
Glra1	0	1	0	1	0	NA	NA	NA	ENSMUST00000075603	4122	2	2	0.0485201358563804	0.0485201358563804	1	0	1	0	0	248	248	251	0	0
Gm11437	0	1	0	0	0	NA	NA	NA	ENSMUST00000050771	2619	1	1	0.0381825124093165	0.0381825124093165	1	0	1	0	0	39	39	0	0.6483773816	0.6483773816
Gm19668	0	1	0	0	0	NA	NA	NA	ENSMUST00000178581	2241	1	1	0.0446229361892012	0.0446229361892012	1	0	1	0	0	38	38	0	NA	NA
Gm20605	0	1	0	0	0	NA	NA	NA	ENSMUST00000177545	6129	1	1	0.0163158753467124	0.0163158753467124	1	0	1	0	0	316	316	0	0.1044114135	0.1044114135
Gm49425	1	0	0	0	0	NA	NA	NA	ENSMUST00000230067	4572	1	0	0.0218722659667542	0	0	NA	NA	0	0	0	0	0	NA	NA
Gmps	0	1	0	0	0	NA	NA	NA	ENSMUST00000029405	6246	1	1	0.016010246557797	0.016010246557797	1	0	1	0	0	63	63	0	0.2563523909	0.2563523909
Gnas	1	2	0	0	0	-0.505636098797111	-4.99998986595922	NA	ENSMUST00000109087	3555	3	2	0.0843881856540084	0.0562587904360056	1	0	0.5	0	0	201	201	0	0.75347630445	0.75347630445
Gnb1	1	0	0	0	0	NA	NA	NA	ENSMUST00000105616	3069	1	0	0.0325839035516455	0	0	NA	NA	0	0	0	0	0	NA	NA
Gns	0	1	0	0	0	NA	NA	NA	ENSMUST00000219249	828	1	1	0.120772946859903	0.120772946859903	1	0	1	0	0	69	69	0	0.3705359794	0.3705359794
Golga2	0	0	0	1	0	NA	NA	NA	ENSMUST00000139494	1806	1	1	0.0553709856035437	0.0553709856035437	0	NA	NA	0	0	0	0	516	NA	NA
Got2	0	1	0	0	0	NA	NA	NA	ENSMUST00000034097	3879	1	1	0.025779840164991	0.025779840164991	1	0	1	0	0	407	407	0	0	0
Gpa33	0	1	0	0	0	NA	NA	NA	ENSMUST00000166860	2880	1	1	0.0347222222222222	0.0347222222222222	1	0	1	0	0	61	61	0	0.1900212615	0.1900212615
Gpam	0	2	0	0	0	NA	NA	NA	ENSMUST00000061856	7452	2	2	0.0268384326355341	0.0268384326355341	1	0	0.5	0	0	417	417	0	0.26653588515	0.26653588515
Gpatch1	1	0	0	0	0	NA	NA	NA	ENSMUST00000079693	8379	1	0	0.0119345984007638	0	0	NA	NA	0	0	0	0	0	NA	NA
Gpatch8	0	0	0	0	1	NA	NA	NA	ENSMUST00000143842	13554	1	0	0.00737789582411096	0	0	NA	NA	0	0	0	0	0	NA	NA
Gpc3	0	0	0	0	1	NA	NA	NA	ENSMUST00000069360	5220	1	0	0.0191570881226054	0	0	NA	NA	0	0	0	0	0	NA	NA
Gpc4	1	0	0	0	0	NA	NA	NA	ENSMUST00000033450	5022	1	0	0.0199123855037834	0	0	NA	NA	0	0	0	0	0	NA	NA
Gpnmb	1	0	0	0	0	NA	NA	NA	ENSMUST00000031840	5175	1	0	0.0193236714975845	0	0	NA	NA	0	0	0	0	0	NA	NA
Gpr173	0	1	0	0	0	NA	NA	NA	ENSMUST00000070316	3366	1	1	0.029708853238265	0.029708853238265	1	0	1	0	0	161	161	0	0	0
Gpr182	0	1	0	0	0	NA	NA	NA	ENSMUST00000079692	3591	1	1	0.0278473962684489	0.0278473962684489	1	0	1	0	0	164	164	0	0.8291820679	0.8291820679
Gpr62	0	0	0	2	0	NA	NA	NA	ENSMUST00000164834	3231	2	2	0.0619003404518725	0.0619003404518725	0	NA	NA	0	0	0	0	8.5	NA	NA
Gpr68	0	1	0	0	0	NA	NA	NA	ENSMUST00000053668	3294	1	1	0.0303582270795386	0.0303582270795386	1	0	1	0	0	101	101	0	0.0864333893	0.0864333893
Gpr85	1	0	0	0	0	NA	NA	NA	ENSMUST00000115492	3339	1	0	0.0299490865528601	0	0	NA	NA	0	0	0	0	0	NA	NA
Gpt	0	1	0	0	0	NA	NA	NA	ENSMUST00000231028	2100	1	1	0.0476190476190476	0.0476190476190476	1	0	1	0	0	173	173	0	0.985791891	0.985791891
Grcc10	0	1	0	0	0	NA	NA	NA	ENSMUST00000004389	1143	1	1	0.0874890638670166	0.0874890638670166	1	0	1	0	0	60	60	0	0	0
Grik1	0	1	0	0	0	NA	NA	NA	ENSMUST00000211444	8136	1	1	0.012291052114061	0.012291052114061	1	0	1	0	0	116	116	0	0	0
Grik5	1	0	0	0	0	NA	NA	NA	ENSMUST00000003468	8820	1	0	0.0113378684807256	0	0	NA	NA	0	0	0	0	0	NA	NA
Grin2b	0	2	0	0	0	NA	NA	NA	ENSMUST00000111905	13347	2	2	0.0149846407432382	0.0149846407432382	1	0	0.5	0	0	1014	1014	0	0.66738772375	0.66738772375
Grin3a	0	1	0	0	0	NA	NA	NA	ENSMUST00000093859	10224	1	1	0.00978090766823161	0.00978090766823161	1	0	1	0	0	340	340	0	0.587094013	0.587094013
Grm1	0	1	0	0	0	NA	NA	NA	ENSMUST00000044306	10800	1	1	0.00925925925925926	0.00925925925925926	1	0	1	0	0	517	517	0	0.0930052171	0.0930052171
Grm3	0	1	0	0	0	NA	NA	NA	ENSMUST00000004076	7920	1	1	0.0126262626262626	0.0126262626262626	1	0	1	0	0	280	280	0	0	0
Gsc	1	0	0	0	0	NA	NA	NA	ENSMUST00000021513	2313	1	0	0.0432338953739732	0	0	NA	NA	0	0	0	0	0	NA	NA
Gtf3c1	0	0	0	1	0	NA	NA	NA	ENSMUST00000206127	1740	1	1	0.0574712643678161	0.0574712643678161	0	NA	NA	0	0	0	0	336	NA	NA
Gtpbp10	0	0	0	1	0	NA	NA	NA	ENSMUST00000128887	1053	1	1	0.0949667616334283	0.0949667616334283	0	NA	NA	0	0	0	0	61	NA	NA
Gucy2f	0	1	0	0	0	NA	NA	NA	ENSMUST00000042530	9981	1	1	0.0100190361687206	0.0100190361687206	1	0	1	0	0	913	913	0	0.2068152234	0.2068152234
H1f4	0	2	0	0	0	NA	NA	NA	ENSMUST00000062045	1980	2	2	0.101010101010101	0.101010101010101	1	0	0.5	0	0	102	102	0	0.2433431922	0.2433431922
H2bc12	1	0	0	0	0	NA	NA	NA	ENSMUST00000110455	1143	1	0	0.0874890638670166	0	0	NA	NA	0	0	0	0	0	NA	NA
H3c10	0	1	0	0	0	NA	NA	NA	ENSMUST00000188775	1233	1	1	0.08110300081103	0.08110300081103	1	0	1	0	0	2	2	0	0	0
H3c13	0	1	0	0	0	NA	NA	NA	ENSMUST00000098843	1233	1	1	0.08110300081103	0.08110300081103	1	0	1	0	0	132	132	0	0	0
Hacd2	1	0	0	0	0	NA	NA	NA	ENSMUST00000061156	2295	1	0	0.0435729847494553	0	0	NA	NA	0	0	0	0	0	NA	NA
Hadha	0	0	0	0	1	NA	NA	NA	ENSMUST00000156859	6876	1	0	0.014543339150669	0	0	NA	NA	0	0	0	0	0	NA	NA
Hcar1	0	1	0	0	0	NA	NA	NA	ENSMUST00000164267	3096	1	1	0.0322997416020672	0.0322997416020672	1	0	1	0	0	60	60	0	0	0
Hcfc1	0	1	0	0	0	NA	NA	NA	ENSMUST00000033761	18414	1	1	0.00543065059194092	0.00543065059194092	1	0	1	0	0	315	315	0	0	0
Hcfc2	0	0	0	0	1	NA	NA	NA	ENSMUST00000162422	1314	1	0	0.076103500761035	0	0	NA	NA	0	0	0	0	0	NA	NA
Hdac1	1	1	0	0	0	NA	NA	NA	ENSMUST00000102597	4347	2	1	0.0460087416609156	0.0230043708304578	1	0	1	0	0	378	378	0	0.0945687735	0.0945687735
Hdhd3	0	1	0	0	0	NA	NA	NA	ENSMUST00000037820	2268	1	1	0.0440917107583774	0.0440917107583774	1	0	1	0	0	240	240	0	0.5658502579	0.5658502579
Hectd1	0	1	0	0	0	NA	NA	NA	ENSMUST00000179265	23571	1	1	0.00424250137881295	0.00424250137881295	1	0	1	0	0	51	51	0	0.0877094194	0.0877094194
Hectd4	0	0	0	1	0	NA	NA	NA	ENSMUST00000148368	1992	1	1	0.0502008032128514	0.0502008032128514	0	NA	NA	0	0	0	0	1010	NA	NA
Hecw1	0	1	0	0	1	NA	NA	NA	ENSMUST00000221274	669	2	1	0.298953662182362	0.149476831091181	1	0	1	0	0	33	33	0	0.0816332928	0.0816332928
Herc6	0	0	0	1	0	NA	NA	NA	ENSMUST00000031817	9036	1	1	0.0110668437361664	0.0110668437361664	0	NA	NA	0	0	0	0	168	NA	NA
Hey1	1	0	0	0	0	NA	NA	NA	ENSMUST00000042412	2700	1	0	0.037037037037037	0	0	NA	NA	0	0	0	0	0	NA	NA
Hkdc1	0	1	0	0	0	NA	NA	NA	ENSMUST00000020277	8244	1	1	0.0121300339640951	0.0121300339640951	1	0	1	0	0	678	678	0	0	0
Hmbs	1	0	0	0	0	NA	NA	NA	ENSMUST00000077353	3258	1	0	0.0306936771025169	0	0	NA	NA	0	0	0	0	0	NA	NA
Hmcn1	0	1	0	0	0	NA	NA	NA	ENSMUST00000074783	50715	1	1	0.00197180321403924	0.00197180321403924	1	0	1	0	0	1011	1011	0	0.5659481452	0.5659481452
Hmgcr	0	0	0	0	1	NA	NA	NA	ENSMUST00000170287	7380	1	0	0.013550135501355	0	0	NA	NA	0	0	0	0	0	NA	NA
Hnf4a	0	1	0	0	0	NA	NA	NA	ENSMUST00000018094	4275	1	1	0.0233918128654971	0.0233918128654971	1	0	1	0	0	386	386	0	0.1636288962	0.1636288962
Hnrnpf	0	1	0	0	0	NA	NA	NA	ENSMUST00000180341	3744	1	1	0.0267094017094017	0.0267094017094017	1	0	1	0	0	292	292	0	0.2056003901	0.2056003901
Hnrnph2	0	1	0	0	0	NA	NA	NA	ENSMUST00000074950	4050	1	1	0.0246913580246914	0.0246913580246914	1	0	1	0	0	111	111	0	0.1024764248	0.1024764248
Hook1	0	1	0	0	0	NA	NA	NA	ENSMUST00000107083	1998	1	1	0.05005005005005	0.05005005005005	1	0	1	0	0	96	96	0	0.4257965429	0.4257965429
Hoxa9	0	1	0	0	0	NA	NA	NA	ENSMUST00000048680	2448	1	1	0.0408496732026144	0.0408496732026144	1	0	1	0	0	235	235	0	0	0
Hoxb13	0	0	0	1	0	NA	NA	NA	ENSMUST00000062709	2583	1	1	0.0387146728610143	0.0387146728610143	0	NA	NA	0	0	0	0	25	NA	NA
Hpcal4	0	1	0	0	0	NA	NA	NA	ENSMUST00000152194	1395	1	1	0.0716845878136201	0.0716845878136201	1	0	1	0	0	144	144	0	0.274241635	0.274241635
Hs3st2	0	1	0	0	0	NA	NA	NA	ENSMUST00000084628	3312	1	1	0.0301932367149758	0.0301932367149758	1	0	1	0	0	151	151	0	0.1029547922	0.1029547922
Hs6st2	0	1	0	0	0	NA	NA	NA	ENSMUST00000114871	5517	1	1	0.0181257930034439	0.0181257930034439	1	0	1	0	0	268	268	0	0.3901593616	0.3901593616
Hsd3b3	1	0	0	0	0	NA	NA	NA	ENSMUST00000090743	3366	1	0	0.029708853238265	0	0	NA	NA	0	0	0	0	0	NA	NA
Hsf1	0	1	0	0	0	NA	NA	NA	ENSMUST00000227478	4734	1	1	0.0211237853823405	0.0211237853823405	1	0	1	0	0	190	190	0	0.1039615267	0.1039615267
Hspa13	0	1	0	0	0	NA	NA	NA	ENSMUST00000046283	4248	1	1	0.0235404896421846	0.0235404896421846	1	0	1	0	0	164	164	0	0	0
Hspa14	0	0	0	1	0	NA	NA	NA	ENSMUST00000027961	4590	1	1	0.0217864923747277	0.0217864923747277	0	NA	NA	0	0	0	0	444	NA	NA
Hspg2	0	1	0	0	0	NA	NA	NA	ENSMUST00000171332	39456	1	1	0.00253446877534469	0.00253446877534469	1	0	1	0	0	1484	1484	0	0.2122101475	0.2122101475
Htr5a	0	0	0	1	0	NA	NA	NA	ENSMUST00000036227	3222	1	1	0.0310366232153942	0.0310366232153942	0	NA	NA	0	0	0	0	51	NA	NA
Hunk	0	1	0	0	0	NA	NA	NA	ENSMUST00000065856	6435	1	1	0.0155400155400155	0.0155400155400155	1	0	1	0	0	654	654	0	0.1473894745	0.1473894745
Huwe1	0	1	0	0	0	NA	NA	NA	ENSMUST00000026292	39411	1	1	0.00253736266524574	0.00253736266524574	1	0	1	0	0	1453	1453	0	0	0
Hyal4	0	1	0	0	0	NA	NA	NA	ENSMUST00000031691	4338	1	1	0.0230520977408944	0.0230520977408944	1	0	1	0	0	403	403	0	1.1878649079	1.1878649079
Ifit1	0	1	0	0	0	NA	NA	NA	ENSMUST00000102824	4176	1	1	0.0239463601532567	0.0239463601532567	1	0	1	0	0	189	189	0	2.1420026368	2.1420026368
Ift140	0	0	1	0	0	NA	NA	NA	ENSMUST00000142000	12798	1	1	0.00781372089388967	0.00781372089388967	0	NA	NA	0	0	0	0	201	NA	NA
Ift43	0	1	0	0	0	NA	NA	NA	ENSMUST00000222821	1863	1	1	0.0536768652710682	0.0536768652710682	1	0	1	0	0	9	9	0	0.412803173	0.412803173
Igdcc4	1	0	0	0	0	NA	NA	NA	ENSMUST00000035499	11286	1	0	0.00886053517632465	0	0	NA	NA	0	0	0	0	0	NA	NA
Igf2bp1	0	1	0	0	0	NA	NA	NA	ENSMUST00000013559	5202	1	1	0.0192233756247597	0.0192233756247597	1	0	1	0	0	230	230	0	0	0
Igsf21	0	1	0	1	0	NA	NA	NA	ENSMUST00000039331	4221	2	2	0.0473821369343757	0.0473821369343757	1	0	1	0	0	409	409	373	0	0
Igsf3	0	1	0	0	0	NA	NA	NA	ENSMUST00000043983	10755	1	1	0.00929800092980009	0.00929800092980009	1	0	1	0	0	714	714	0	0.2353582458	0.2353582458
Igsf9b	0	0	1	0	0	NA	NA	NA	ENSMUST00000133213	11961	1	1	0.00836050497450046	0.00836050497450046	0	NA	NA	0	0	0	0	1029	NA	NA
Ikzf1	0	1	0	0	0	NA	NA	NA	ENSMUST00000076700	4644	1	1	0.0215331610680448	0.0215331610680448	1	0	1	0	0	97	97	0	0	0
Il1rap	1	0	0	0	0	NA	NA	NA	ENSMUST00000166294	5769	1	0	0.0173340266944011	0	0	NA	NA	0	0	0	0	0	NA	NA
Insyn2b	0	1	0	0	0	NA	NA	NA	ENSMUST00000165963	4824	1	1	0.0207296849087894	0.0207296849087894	1	0	1	0	0	327	327	0	0.8207235992	0.8207235992
Ints9	1	0	0	0	0	NA	NA	NA	ENSMUST00000043914	5931	1	0	0.016860563142809	0	0	NA	NA	0	0	0	0	0	NA	NA
Intu	0	1	0	0	0	NA	NA	NA	ENSMUST00000091186	8487	1	1	0.0117827265229174	0.0117827265229174	1	0	1	0	0	757	757	0	NA	NA
Invs	0	1	0	0	0	NA	NA	NA	ENSMUST00000030029	9567	1	1	0.0104525974704714	0.0104525974704714	1	0	1	0	0	331	331	0	0	0
Ipo11	0	1	0	0	0	NA	NA	NA	ENSMUST00000080856	8784	1	1	0.011384335154827	0.011384335154827	1	0	1	0	0	358	358	0	0	0
Ipp	0	1	0	0	0	NA	NA	NA	ENSMUST00000106479	5265	1	1	0.0189933523266857	0.0189933523266857	1	0	1	0	0	542	542	0	0.5384366116	0.5384366116
Iqgap1	0	0	0	0	1	NA	NA	NA	ENSMUST00000167377	14922	1	0	0.00670151454228656	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Iqgap3	0	1	0	0	0	NA	NA	NA	ENSMUST00000071812	14697	1	1	0.00680410968224808	0.00680410968224808	1	0	1	0	0	1540	1540	0	0	0
Iqsec2	0	1	0	0	0	NA	NA	NA	ENSMUST00000168786	13320	1	1	0.00750750750750751	0.00750750750750751	1	0	1	0	0	350	350	0	0.2366474347	0.2366474347
Irf2	0	1	0	0	0	NA	NA	NA	ENSMUST00000208433	1068	1	1	0.0936329588014981	0.0936329588014981	1	0	1	0	0	41	41	0	0	0
Irx4	0	0	1	0	0	NA	NA	NA	ENSMUST00000176684	4644	1	1	0.0215331610680448	0.0215331610680448	0	NA	NA	0	0	0	0	228	NA	NA
Isl1	0	1	0	1	0	NA	NA	NA	ENSMUST00000036060	3150	2	2	0.0634920634920635	0.0634920634920635	1	0	1	0	0	39	39	163	0	0
Itgb6	0	1	0	0	0	NA	NA	NA	ENSMUST00000154764	6798	1	1	0.0147102088849662	0.0147102088849662	1	0	1	0	0	392	392	0	0.1840333748	0.1840333748
Itln1	0	1	0	0	0	NA	NA	NA	ENSMUST00000043094	2826	1	1	0.0353857041755131	0.0353857041755131	1	0	1	0	0	208	208	0	0.3046208856	0.3046208856
Jag2	0	1	0	0	0	NA	NA	NA	ENSMUST00000075827	11232	1	1	0.0089031339031339	0.0089031339031339	1	0	1	0	0	216	216	0	0.1003812379	0.1003812379
Jak2	0	1	0	0	0	NA	NA	NA	ENSMUST00000236990	5742	1	1	0.017415534656914	0.017415534656914	1	0	1	0	0	328	328	0	0.1809656854	0.1809656854
Jup	0	1	0	0	0	NA	NA	NA	ENSMUST00000001592	6714	1	1	0.0148942508191838	0.0148942508191838	1	0	1	0	0	651	651	0	0	0
Katnb1	0	1	0	0	0	NA	NA	NA	ENSMUST00000212968	990	1	1	0.101010101010101	0.101010101010101	1	0	1	0	0	34	34	0	0	0
Kcna1	1	0	0	0	0	NA	NA	NA	ENSMUST00000055168	4464	1	0	0.0224014336917563	0	0	NA	NA	0	0	0	0	0	NA	NA
Kcnb1	0	1	0	0	0	NA	NA	NA	ENSMUST00000059826	7722	1	1	0.012950012950013	0.012950012950013	1	0	1	0	0	575	575	0	0.1051151668	0.1051151668
Kcnd2	0	1	0	0	0	NA	NA	NA	ENSMUST00000081542	5679	1	1	0.0176087339320303	0.0176087339320303	1	0	1	0	0	182	182	0	0	0
Kcnd3	0	1	0	0	0	NA	NA	NA	ENSMUST00000079169	5904	1	1	0.0169376693766938	0.0169376693766938	1	0	1	0	0	408	408	0	0	0
Kcng4	1	0	0	0	0	NA	NA	NA	ENSMUST00000164382	4563	1	0	0.0219154065307911	0	0	NA	NA	0	0	0	0	0	NA	NA
Kcnh1	1	2	0	0	0	-0.361295864834591	-4.99992928840755	NA	ENSMUST00000078470	8910	3	2	0.0336700336700337	0.0224466891133558	1	0	0.5	0	0	575	575	0	0.23180558	0.23180558
Kcnh7	0	1	0	0	0	NA	NA	NA	ENSMUST00000075052	10764	1	1	0.00929022668153103	0.00929022668153103	1	0	1	0	0	31	31	0	0	0
Kcnh8	0	0	1	0	0	NA	NA	NA	ENSMUST00000039366	9927	1	1	0.0100735368187771	0.0100735368187771	0	NA	NA	0	0	0	0	695	NA	NA
Kcnj3	1	0	0	0	0	NA	NA	NA	ENSMUST00000067101	4518	1	0	0.0221336874723329	0	0	NA	NA	0	0	0	0	0	NA	NA
Kcnt2	0	1	0	0	0	NA	NA	NA	ENSMUST00000120796	10224	1	1	0.00978090766823161	0.00978090766823161	1	0	1	0	0	686	686	0	0	0
Kctd19	0	1	0	0	0	NA	NA	NA	ENSMUST00000167294	8352	1	1	0.0119731800766284	0.0119731800766284	1	0	1	0	0	259	259	0	NA	NA
Kdm4b	1	0	0	0	0	NA	NA	NA	ENSMUST00000086835	9198	1	0	0.0108719286801479	0	0	NA	NA	0	0	0	0	0	NA	NA
Keap1	0	1	0	0	0	NA	NA	NA	ENSMUST00000193982	5625	1	1	0.0177777777777778	0.0177777777777778	1	0	1	0	0	465	465	0	0	0
Kif1a	0	1	0	1	0	NA	NA	NA	ENSMUST00000112958	15291	2	2	0.013079589300896	0.013079589300896	1	0	1	0	0	59	59	310	0	0
Kif23	0	1	0	0	0	NA	NA	NA	ENSMUST00000034815	8586	1	1	0.0116468669927789	0.0116468669927789	1	0	1	0	0	346	346	0	0	0
Kif3b	0	0	0	1	0	NA	NA	NA	ENSMUST00000028977	6732	1	1	0.0148544266191325	0.0148544266191325	0	NA	NA	0	0	0	0	597	NA	NA
Kif5a	0	2	0	0	0	NA	NA	NA	ENSMUST00000217895	9252	2	2	0.0216169476869866	0.0216169476869866	1	0	0.5	0	0	51	51	0	0.1934442204	0.1934442204
Kif7	0	0	0	1	0	NA	NA	NA	ENSMUST00000184137	12132	1	1	0.00824266402901418	0.00824266402901418	0	NA	NA	0	0	0	0	549	NA	NA
Kifbp	0	1	0	0	0	NA	NA	NA	ENSMUST00000065887	5562	1	1	0.0179791441927364	0.0179791441927364	1	0	1	0	0	11	11	0	0.4156592472	0.4156592472
Klf4	0	0	0	1	0	NA	NA	NA	ENSMUST00000107619	4356	1	1	0.0229568411386593	0.0229568411386593	0	NA	NA	0	0	0	0	15	NA	NA
Klhdc3	0	1	0	0	0	NA	NA	NA	ENSMUST00000232776	2145	1	1	0.0466200466200466	0.0466200466200466	1	0	1	0	0	67	67	0	0.2142334796	0.2142334796
Klhdc4	0	1	0	0	0	NA	NA	NA	ENSMUST00000045884	5265	1	1	0.0189933523266857	0.0189933523266857	1	0	1	0	0	462	462	0	0	0
Klhdc8b	0	1	0	0	0	NA	NA	NA	ENSMUST00000193895	3195	1	1	0.0312989045383412	0.0312989045383412	1	0	1	0	0	178	178	0	0.2682713586	0.2682713586
Klhdc9	0	0	0	1	0	NA	NA	NA	ENSMUST00000061878	3159	1	1	0.0316555872111428	0.0316555872111428	0	NA	NA	0	0	0	0	19	NA	NA
Klhl15	0	1	0	0	1	NA	NA	NA	ENSMUST00000113916	5445	2	1	0.0367309458218549	0.0183654729109275	1	0	1	0	0	421	421	0	NA	NA
Klhl28	0	1	0	0	0	NA	NA	NA	ENSMUST00000222508	5148	1	1	0.0194250194250194	0.0194250194250194	1	0	1	0	0	319	319	0	0.4770859438	0.4770859438
Klhl3	1	1	0	0	0	NA	NA	NA	ENSMUST00000160860	5292	2	1	0.0377928949357521	0.018896447467876	1	0	1	0	0	429	429	0	0	0
Kmt2b	0	0	0	1	0	NA	NA	NA	ENSMUST00000108154	24426	1	1	0.00409399819864079	0.00409399819864079	0	NA	NA	0	0	0	0	1879	NA	NA
Kmt2d	1	0	0	0	0	NA	NA	NA	ENSMUST00000178486	50301	1	0	0.0019880320470766	0	0	NA	NA	0	0	0	0	0	NA	NA
Kng2	0	1	0	0	0	NA	NA	NA	ENSMUST00000100046	5805	1	1	0.0172265288544358	0.0172265288544358	1	0	1	0	0	617	617	0	NA	NA
Krr1	0	0	0	1	0	NA	NA	NA	ENSMUST00000174653	2916	1	1	0.0342935528120713	0.0342935528120713	0	NA	NA	0	0	0	0	381	NA	NA
Krt17	1	1	0	0	0	NA	NA	NA	ENSMUST00000080893	3906	2	1	0.0512032770097286	0.0256016385048643	1	0	1	0	0	68	68	0	0.884761731	0.884761731
Krt33a	0	1	0	0	0	NA	NA	NA	ENSMUST00000018399	3645	1	1	0.0274348422496571	0.0274348422496571	1	0	1	0	0	132	132	0	0.0946163397	0.0946163397
Krt72	0	1	0	0	0	NA	NA	NA	ENSMUST00000071104	4689	1	1	0.0213265088505012	0.0213265088505012	1	0	1	0	0	441	441	0	0	0
Krtap11-1	0	1	0	0	0	NA	NA	NA	ENSMUST00000171542	1656	1	1	0.0603864734299517	0.0603864734299517	1	0	1	0	0	36	36	0	0.3062465413	0.3062465413
Krtap4-7	0	0	0	0	1	NA	NA	NA	ENSMUST00000055121	1521	1	0	0.0657462195923734	0	0	NA	NA	0	0	0	0	0	NA	NA
Lama2	0	1	0	0	0	NA	NA	NA	ENSMUST00000092639	28071	1	1	0.00356239535463646	0.00356239535463646	1	0	1	0	0	131	131	0	0.1940539728	0.1940539728
Lama3	0	1	0	0	0	NA	NA	NA	ENSMUST00000092070	29979	1	1	0.00333566830114413	0.00333566830114413	1	0	1	0	0	1721	1721	0	0.2088204069	0.2088204069
Ldhc	1	0	0	0	0	NA	NA	NA	ENSMUST00000210585	2475	1	0	0.0404040404040404	0	0	NA	NA	0	0	0	0	0	NA	NA
Lhfpl4	0	1	0	0	0	NA	NA	NA	ENSMUST00000162280	2232	1	1	0.0448028673835125	0.0448028673835125	1	0	1	0	0	239	239	0	0	0
Lhfpl5	0	1	0	0	0	NA	NA	NA	ENSMUST00000080780	1980	1	1	0.0505050505050505	0.0505050505050505	1	0	1	0	0	130	130	0	0	0
Lhx5	0	1	0	0	0	NA	NA	NA	ENSMUST00000031591	3627	1	1	0.0275709953129308	0.0275709953129308	1	0	1	0	0	179	179	0	0	0
Lhx6	0	1	0	0	0	NA	NA	NA	ENSMUST00000112961	3276	1	1	0.0305250305250305	0.0305250305250305	1	0	1	0	0	142	142	0	0.0905280091	0.0905280091
Limk2	1	0	0	0	0	NA	NA	NA	ENSMUST00000101638	5751	1	0	0.0173882802990784	0	0	NA	NA	0	0	0	0	0	NA	NA
Lmnb1	0	0	0	0	1	NA	NA	NA	ENSMUST00000025486	5301	1	0	0.0188643652141105	0	0	NA	NA	0	0	0	0	0	NA	NA
Lnpk	0	1	0	0	0	NA	NA	NA	ENSMUST00000130232	1767	1	1	0.0565930956423316	0.0565930956423316	1	0	1	0	0	81	81	0	0.2842557828	0.2842557828
Lpcat4	0	0	1	0	0	NA	NA	NA	ENSMUST00000028554	4725	1	1	0.0211640211640212	0.0211640211640212	0	NA	NA	0	0	0	0	494	NA	NA
Lrfn5	0	2	0	0	0	NA	NA	NA	ENSMUST00000119481	6480	2	2	0.0308641975308642	0.0308641975308642	1	0	0.5	0	0	60	60	0	0.09017261835	0.09017261835
Lrp4	0	0	0	2	0	NA	NA	NA	ENSMUST00000028689	17154	2	2	0.0116590882592981	0.0116590882592981	0	NA	NA	0	0	0	0	1033.5	NA	NA
Lrp6	0	1	0	0	0	NA	NA	NA	ENSMUST00000032322	14526	1	1	0.00688420762770205	0.00688420762770205	1	0	1	0	0	1055	1055	0	0.4798838451	0.4798838451
Lrrc14	1	0	0	0	0	NA	NA	NA	ENSMUST00000155735	4446	1	0	0.0224921277552857	0	0	NA	NA	0	0	0	0	0	NA	NA
Lrrc24	1	0	0	0	0	NA	NA	NA	ENSMUST00000049956	4698	1	0	0.0212856534695615	0	0	NA	NA	0	0	0	0	0	NA	NA
Lrrc61	0	1	0	0	0	NA	NA	NA	ENSMUST00000101436	2340	1	1	0.0427350427350427	0.0427350427350427	1	0	1	0	0	32	32	0	0.1365030246	0.1365030246
Lsm3	0	1	0	0	0	NA	NA	NA	ENSMUST00000206947	927	1	1	0.107874865156419	0.107874865156419	1	0	1	0	0	7	7	0	0.1204851068	0.1204851068
Luzp2	0	0	0	1	0	NA	NA	NA	ENSMUST00000082373	3114	1	1	0.0321130378933847	0.0321130378933847	0	NA	NA	0	0	0	0	256	NA	NA
